Puzzle,Solution,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
040009250008010900010000007000100000005097000200008400809200000006004000100570800,743869251568712934912345687497123568685497312231658479859231746376984125124576893,25,37,18,0,0,0,0,1,0,Expert,
070032000000500401100004000000900000000000020900700100520090600700260540403005700,674132859382579461159684237216948375847351926935726184528497613791263548463815792,26,49,6,0,0,0,0,0,0,Easy,
703000000050000010019000000070013002305000900000700054001200000090056040020049000,743961528658432719219875436974513862385624971162798354431287695897156243526349187,25,46,10,0,0,0,0,0,0,Easy,
041900607700010000985007000409100700000000050000049000000760000006082000010400002,241953687763814295985627143459138726138276954672549318824761539596382471317495862,26,34,20,0,1,2,0,1,0,Expert,
049050008020407000300000020000003000030005090005008000700100030001090200200000049,649251378128437965357869421916743852832615794475928613794182536561394287283576149,24,50,7,0,0,0,0,0,0,Easy,
000400090079200504850000070300007000700006000092000000630000002000900030000830700,263475891179283564854619273316597428748126359592348617631754982487962135925831746,24,35,22,0,0,0,0,0,0,Easy,
050403701020080000003007002400700090000001070009800105080054000000200009000000050,958423761726189543143567982412735896835691274679842135381954627564278319297316458,25,66,20,2,0,2,0,6,8,Expert,
000034010082000000004000790000700001090023547000001800000972080000000204003080000,759234618182697435364158792825749361691823547437561829546972183978316254213485976,26,40,15,0,0,0,0,0,0,Easy,
070804001000000700003021400060108520000050004004000073008000010000000000000502036,276894351481635792593721468367148529912357684854269173628473915135986247749512836,25,40,16,1,0,0,0,0,0,Intermediate,
020073600403100000005900000360000000000030701000000000007001009100409070090200500,921573684483126957675948132369714825548632791712895346257381469136459278894267513,24,43,14,0,0,0,0,0,0,Easy,
050201607700006000000507030500400000000100005014000060083000000461000082000000001,358241697792836154146597238527469813639178425814325769283914576461753982975682341,25,39,17,1,0,0,0,0,0,Intermediate,
060210309007000604000007120010600000089000000430000000000000900200380006098070240,865214379127935684943867125512698437789143562436752891371426958254389716698571243,27,42,11,0,0,2,0,1,0,Expert,
080503020600090430001260009109638050020000000500100060000300500000080004000000600,984573126672891435351264879149638752826759341537142968418326597763985214295417683,27,34,20,0,0,0,0,0,0,Easy,
800000406004000700030006000000095000000800000960310050408001009000700510570000003,859173426614928735237456981783295164145867392962314857428531679396742518571689243,25,36,20,1,0,0,0,0,0,Intermediate,
400800003050400000078062000000070000509300000000698000003200840000000000062000039,496817253251439786378562914624175398589324671137698425913256847745983162862741539,24,31,25,3,0,0,1,1,0,Expert,
000060700020000000050000608002000070000051000008070200005400000910080046700500901,839164752627895314451327698592648173376251489148973265265419837913782546784536921,24,57,7,2,1,3,0,2,2,Expert,
008020160900010400005000000700190008060048090020600000001000000000070240540000000,438725169972816453615439872754193628163248597829657314291584736386971245547362981,24,60,12,0,0,1,1,3,2,Expert,
090604000000350000000090014000000000080100300603000700410060070705030060008071005,892614537174352698536897214251783946987146352643529781419265873725438169368971425,26,42,19,4,0,0,0,3,2,Expert,
700002003000010000012605000200900000000000056300057410000000000000064030403070005,785492163634718529912635847251946378847321956369857412176583294598264731423179685,24,38,18,3,0,0,1,1,0,Expert,
000060000000001032000050090006002308008040000200500016102036050500400089040000200,375269841694781532821354697456192378718643925239578416182936754563427189947815263,27,46,7,2,1,2,0,1,0,Expert,
049081700500000609010000300050008000400700000706040930000007050000390000000010000,349681725582473619617259384153968247498732561726145938931827456865394172274516893,24,84,26,4,2,2,0,5,6,Expert,
000000400000758002003040908004203001002001394000000000010900070000130000000000045,286319457491758632573642918954263781762581394138497526615924873847135269329876145,25,52,4,0,0,0,0,0,0,Easy,
002045860050060020600002070003070015700800000105020000018000050420000680000000000,932745861857169324641382579283674915794851236165923748318296457429517683576438192,27,34,20,1,0,0,0,0,0,Intermediate,
000231070106087000720000000004006900270009000000300004600190700040002000000000030,498231576156987423723645189834526917275419368961378254682193745347852691519764832,25,119,12,0,0,5,2,8,12,Expert,
400010600005080100080050300004006210000000030502830069300500000906020000001000000,493712658265389174187654392834976215619245837572831469348567921956128743721493586,26,49,6,0,0,0,0,0,0,Easy,
050000000302004070000020510000000000003000008867000030025047000000805041001300050,154786392392514876678923514219438765543679128867251439925147683736895241481362957,25,45,11,2,0,0,0,0,0,Intermediate,
002010000040973002097054000020700050000530120005000600970000000000600900016000007,532816794641973582897254316129768453764539128385142679973481265458627931216395847,27,33,21,3,0,0,0,0,0,Intermediate,
700000001002070063000100000050920000020000046001034050000000000007000610400561290,739652481812479563546183729354926178928715346671834952165297834297348615483561297,26,61,10,4,0,2,0,4,4,Expert,
100080000000009040000500000700204150080010000000007200570600010910050020400008700,139486572825379641647521983796234158284915367351867294573642819918753426462198735,25,44,11,1,0,0,0,1,0,Expert,
001000900700060000020000000100500060540000700802904050000820400070610090280000006,651748932738269541429351687197532864543186729862974153916823475374615298285497316,26,33,19,2,0,2,0,3,0,Expert,
065030002073040050004690000006050001000006030400000000007500009009000310050021007,865137492973842156214695873786354921591286734432719568147563289629478315358921647,27,38,16,3,0,0,0,0,0,Intermediate,
030800020050000030008000607009001080000060315020380000200000000106700902073000000,634857129752619438918423657369571284847962315521384796295146873186735942473298561,26,37,17,1,0,1,0,1,0,Expert,
007003000406050010021040000003900000600004900000720405900010000000000003000209000,857193264496852317321647859543981726672534981189726435964318572218475693735269148,23,49,9,0,0,0,0,0,0,Easy,
600000250040030007000702000000510468000000100800067000000600020070200006400080030,687941253245836917319752684732519468964328175851467392593674821178293546426185739,25,70,30,1,0,0,0,8,12,Expert,
001002003702006580305401026000080150000127030000000000200000070006003005008000000,961852743742936581385471926624389157859127634137645298213568479476293815598714362,27,78,15,0,0,2,0,8,6,Expert,
040000930803104000500800000014600890007400000000001056000030000000500063000000010,241765938893124675576893142314652897657489321982371456165937284429518763738246519,24,39,18,0,0,0,0,0,0,Easy,
000800726001000009000030800974600300300000468000000000003200000720040090040010000,439851726281764539567932841974685312352197468816423975193278654728546193645319287,25,45,10,5,1,2,1,1,0,Expert,
086007304300000080000005020008000050004506000000002000000930240007000000093004860,586127394372469581941385726618793452234516978759842613865931247427658139193274865,25,49,16,5,1,2,1,2,2,Expert,
000090410000005000605100009003410000100060040000307600800500003000000100400083060,372698415914275836685134729763419258159862347248357691826541973537926184491783562,25,37,19,2,1,2,0,0,0,Intermediate,
000060290000490006700003500900000640004001005502030701003000000000040000200070000,438165297125497836796823514981752643374681925562934781653218479817549362249376158,24,43,13,2,1,1,0,1,0,Expert,
090050000300700040720900001000004908072030010100200000907000002000500000801020000,694351287315782649728946351563174928472839516189265734957413862246598173831627495,25,40,16,0,0,0,0,0,0,Easy,
030000406209580000500100002002000091000000800000000300090010000004308100010046009,138972456269584713547163982482637591351429867976851324793215648624398175815746239,25,52,4,0,0,0,0,0,0,Easy,
590000060080000740701046300000067030600009081050001007000000009000308400000000010,594723168386195742721846395812567934647239581953481627138654279279318456465972813,26,52,3,0,0,0,0,0,0,Easy,
001000027009000000002001530000030942040000703000010000000590008700083200904700000,851369427439275186672841539518637942246958713397412865123594678765183294984726351,26,37,18,0,0,0,0,0,0,Easy,
800000000003001000600520080000000000062050010087400050010000200020008041050060078,895634127243781695671529483539217864462853719187496352718945236926378541354162978,25,33,23,0,0,0,0,0,0,Easy,
600005002000008507000060000300000000008900000020000705010080000052070096860000150,681795342294318567735462918376851429548927631129634785913586274452173896867249153,24,42,15,0,0,0,0,0,0,Easy,
000000083002900050050000004700039000006500008908400002307092000000000240000000009,194265783872943156653178924725839461416527398938416572347692815569381247281754639,24,23,34,0,0,0,0,0,0,Easy,
000090600058001000060000958000000003013400000079000000700650100030004000004017509,347895612958261347261743958526189473813476295479532861792658134135924786684317529,26,45,10,0,0,0,0,0,0,Easy,
090040060007090003000178000508900004600430050340000000000010000000003000000580139,195342768487695213263178945518926374679431852342857691834719526951263487726584139,26,43,12,1,1,4,0,0,0,Intermediate,
700000010905001600006800002000408006002156480000270050060700004000000000200000071,723645918985321647416897532159438726372156489648279153561782394837914265294563871,27,48,5,1,0,0,0,1,0,Expert,
002300000600040705000207800000010207000620050000804010003082400050000080200700000,872359164639148725541267839368915247417623958925874613193582476756491382284736591,26,40,15,0,0,0,0,0,0,Easy,
000000900806053004500004000300700000010465000400038000040000050100000306003076800,234617985876953124591824673325791468718465239469238517642389751187542396953176842,26,69,19,2,1,1,0,7,10,Expert,
700000009000800000006402700200038070300001086000620000007000600000217000000390400,725163849431879562896452731264938175359741286178625394917584623643217958582396417,25,47,13,2,1,3,0,3,2,Expert,
100002060000500080709840250504010008906200000020000400000000600090080010400000097,158392764243567189769841253574613928986274531321958476812739645697485312435126897,27,46,17,1,1,1,0,2,2,Expert,
060540000900600000208000560510209000000000000402100600000000720801470000670905000,163542879957638142248791563516289437789364215432157698395816724821473956674925381,27,47,7,0,0,0,0,0,0,Easy,
003009800080102006700400001200000600000000700090000000046700008070208000010306004,123569847984172536765483291257914683438625719691837452546791328379248165812356974,25,53,22,1,0,1,0,2,2,Expert,
200030050093280004000500000035040000000008000904000000001095840002310090060020000,217436958593281764648579321735942186126758439984163275371695842852314697469827513,26,41,14,0,0,0,0,0,0,Easy,
300001800260400910000560000000209000080000000000000004000090030810006200640005090,354971862267483915198562743476239581582614379931857624725198436819346257643725198,24,50,7,0,0,0,0,0,0,Easy,
000000009600409002000000530906052000070800000508006000002700000000090704030540020,327185649685439172194627538916352487273814965548976213452768391861293754739541826,25,63,26,2,0,2,0,6,8,Expert,
